"date","Year","week","eBird.DP.RF"
2018-05-21,2018,21,0.621400840656271
2018-05-28,2018,22,0.622023006607408
2018-06-04,2018,23,0.624491880638272
2018-06-11,2018,24,0.627758396309087
2018-06-18,2018,25,0.633486089674531
2018-06-25,2018,26,0.637384036121512
2018-07-02,2018,27,0.637423901157051
2018-07-09,2018,28,0.63689038650104
2018-07-16,2018,29,0.635073746331496
2018-07-23,2018,30,0.637170746363941
2018-07-30,2018,31,0.638354126939758
2018-08-06,2018,32,0.634880957517744
2018-08-13,2018,33,0.634493493397599
2018-08-20,2018,34,0.63371654032958
2018-08-27,2018,35,0.629555189624039
2018-09-03,2018,36,0.6254204947044
2018-09-10,2018,37,0.609628627761037
2018-09-17,2018,38,0.613181609095419
2018-09-24,2018,39,0.615539933309056
2018-10-01,2018,40,0.619363316352448
2018-10-08,2018,41,0.622448352432903
2018-10-15,2018,42,0.620291722615871
2018-10-22,2018,43,0.622329034048719
2018-10-29,2018,44,0.625767217762142
2018-11-05,2018,45,0.625864627142304
2018-11-12,2018,46,0.635366338890401
2018-11-19,2018,47,0.637979037704839
2018-11-26,2018,48,0.638155913789519
2018-12-03,2018,49,0.647051570768831
2018-12-10,2018,50,0.658667186752265
2018-12-17,2018,51,0.658578628814371
2018-12-24,2018,52,0.662036465165796
2018-12-31,2018,53,0.658666263562999
