"date","Year","week","eBird.DP.RF"
2017-11-20,2017,47,0.0261071290790976
2017-11-27,2017,48,0.0227243570958238
2017-12-04,2017,49,0.0220810370911406
2017-12-11,2017,50,0.0220258944169229
2017-12-18,2017,51,0.0220086442962765
2017-12-25,2017,52,0.0220866973539361
2018-01-01,2018,1,0.00475039403634622
2018-01-08,2018,2,0.00475039403634622
2018-01-15,2018,3,0.00475039403634622
2018-01-22,2018,4,0.00475039403634622
2018-01-29,2018,5,0.00475039403634622
2018-02-05,2018,6,0.00475039403634622
2018-02-12,2018,7,0.00475578552729656
2018-02-19,2018,8,0.00480895365578823
2018-02-26,2018,9,0.00493003432692868
2018-03-05,2018,10,0.00502618448411604
2018-03-12,2018,11,0.00693058069940443
2018-03-19,2018,12,0.0409227650088065
2018-03-26,2018,13,0.0841026683959382
2018-04-02,2018,14,0.123279836038128
2018-04-09,2018,15,0.131049006499565
2018-04-16,2018,16,0.131589102383861
2018-04-23,2018,17,0.128105159920322
2018-04-30,2018,18,0.125488772053076
2018-05-07,2018,19,0.118739804335585
2018-05-14,2018,20,0.116888040334605
2018-05-21,2018,21,0.115457561903402
2018-05-28,2018,22,0.115449455578911
2018-06-04,2018,23,0.115543754255177
2018-06-11,2018,24,0.115630602366561
2018-06-18,2018,25,0.116457437642236
2018-06-25,2018,26,0.116694649377682
2018-07-02,2018,27,0.11756292893617
2018-07-09,2018,28,0.118372383421007
2018-07-16,2018,29,0.119879523359688
2018-07-23,2018,30,0.120850231963011
2018-07-30,2018,31,0.121130185364659
2018-08-06,2018,32,0.121726685155467
2018-08-13,2018,33,0.124228825958569
2018-08-20,2018,34,0.127179793349028
2018-08-27,2018,35,0.128064167380928
2018-09-03,2018,36,0.128904703258788
2018-09-10,2018,37,0.124929376779895
2018-09-17,2018,38,0.120627881789036
2018-09-24,2018,39,0.115995637309094
2018-10-01,2018,40,0.104600069779643
2018-10-08,2018,41,0.0935005794818462
2018-10-15,2018,42,0.071464515585311
2018-10-22,2018,43,0.0548185515334691
2018-10-29,2018,44,0.0457533713049337
2018-11-05,2018,45,0.0398888735566881
2018-11-12,2018,46,0.0284198206042655
2018-11-19,2018,47,0.0271895623077548
2018-11-26,2018,48,0.0236486734873293
2018-12-03,2018,49,0.0229865882386211
2018-12-10,2018,50,0.0229136775983745
2018-12-17,2018,51,0.0228962888112781
2018-12-24,2018,52,0.0229697156904017
2018-12-31,2018,53,0.0234666907496746
